state,date,Population,deaths,confirmed
GA,02/14/20,10617423,0,0
GA,02/15/20,10617423,0,0
GA,02/16/20,10617423,0,0
GA,02/17/20,10617423,0,0
GA,02/18/20,10617423,0,0
GA,02/19/20,10617423,0,0
GA,02/02/20,10617423,0,0
GA,02/20/20,10617423,0,0
GA,02/21/20,10617423,0,0
GA,02/22/20,10617423,0,0
GA,02/23/20,10617423,0,0
GA,02/24/20,10617423,0,0
GA,02/25/20,10617423,0,0
GA,02/26/20,10617423,0,0
GA,02/27/20,10617423,0,0
GA,02/28/20,10617423,0,0
GA,02/29/20,10617423,0,0
GA,02/03/20,10617423,0,0
GA,02/04/20,10617423,0,0
GA,02/05/20,10617423,0,0
GA,02/06/20,10617423,0,0
GA,02/07/20,10617423,0,0
GA,02/08/20,10617423,0,0
GA,02/09/20,10617423,0,0
GA,03/01/20,10617423,0,0
GA,03/10/20,10617423,0,17
GA,03/11/20,10617423,0,23
GA,03/12/20,10617423,1,31
GA,03/13/20,10617423,1,42
GA,03/14/20,10617423,1,73
GA,03/15/20,10617423,1,99
GA,03/16/20,10617423,1,121
GA,03/17/20,10617423,1,146
GA,03/18/20,10617423,3,197
GA,03/19/20,10617423,10,287
GA,03/02/20,10617423,0,0
GA,03/20/20,10617423,14,485
GA,03/21/20,10617423,20,555
GA,03/22/20,10617423,25,621
GA,03/23/20,10617423,25,772
GA,03/24/20,10617423,32,1026
GA,03/25/20,10617423,40,1247
GA,03/26/20,10617423,48,1525
GA,03/27/20,10617423,64,2000
GA,03/28/20,10617423,69,2366
GA,03/29/20,10617423,80,2651
GA,03/03/20,10617423,0,2
GA,03/30/20,10617423,87,2808
GA,03/31/20,10617423,111,3929
GA,03/04/20,10617423,0,2
GA,03/05/20,10617423,0,2
GA,03/06/20,10617423,0,3
GA,03/07/20,10617423,0,5
GA,03/08/20,10617423,0,5
GA,03/09/20,10617423,0,10
GA,04/01/20,10617423,139,4638
GA,04/10/20,10617423,416,11485
GA,04/11/20,10617423,429,12159
GA,04/02/20,10617423,163,5348
GA,04/03/20,10617423,184,5831
GA,04/04/20,10617423,201,6160
GA,04/05/20,10617423,211,6647
GA,04/06/20,10617423,229,7314
GA,04/07/20,10617423,329,8822
GA,04/08/20,10617423,362,9901
GA,04/09/20,10617423,379,10566
HI,01/22/20,1415872,0,0
HI,01/23/20,1415872,0,0
HI,01/24/20,1415872,0,0
HI,01/25/20,1415872,0,0
HI,01/26/20,1415872,0,0
HI,01/27/20,1415872,0,0
HI,01/28/20,1415872,0,0
HI,01/29/20,1415872,0,0
HI,01/30/20,1415872,0,0
HI,01/31/20,1415872,0,0
HI,02/01/20,1415872,0,0
HI,02/10/20,1415872,0,0
HI,02/11/20,1415872,0,0
HI,02/12/20,1415872,0,0
HI,02/13/20,1415872,0,0
HI,02/14/20,1415872,0,0
HI,02/15/20,1415872,0,0
HI,02/16/20,1415872,0,0
HI,02/17/20,1415872,0,0
HI,02/18/20,1415872,0,0
HI,02/19/20,1415872,0,0
HI,02/02/20,1415872,0,0
HI,02/20/20,1415872,0,0
HI,02/21/20,1415872,0,0
HI,02/22/20,1415872,0,0
HI,02/23/20,1415872,0,0
HI,02/24/20,1415872,0,0
HI,02/25/20,1415872,0,0
HI,02/26/20,1415872,0,0
HI,02/27/20,1415872,0,0
HI,02/28/20,1415872,0,0
HI,02/29/20,1415872,0,0
HI,02/03/20,1415872,0,0
HI,02/04/20,1415872,0,0
HI,02/05/20,1415872,0,0
HI,02/06/20,1415872,0,0
HI,02/07/20,1415872,0,0
HI,02/08/20,1415872,0,0
HI,02/09/20,1415872,0,0
HI,03/01/20,1415872,0,0
HI,03/10/20,1415872,0,3
HI,03/11/20,1415872,0,2
HI,03/12/20,1415872,0,2
HI,03/13/20,1415872,0,2
HI,03/14/20,1415872,0,4
HI,03/15/20,1415872,0,6
HI,03/16/20,1415872,0,8
HI,03/17/20,1415872,0,10
HI,03/18/20,1415872,0,15
HI,03/19/20,1415872,0,25
HI,03/02/20,1415872,0,0
HI,03/20/20,1415872,0,36
HI,03/21/20,1415872,0,36
HI,03/22/20,1415872,0,53
HI,03/23/20,1415872,0,56
HI,03/24/20,1415872,1,90
HI,03/25/20,1415872,0,91
HI,03/26/20,1415872,0,95
HI,03/27/20,1415872,0,106
HI,03/28/20,1415872,0,149
HI,03/29/20,1415872,0,149
HI,03/03/20,1415872,0,0
HI,03/30/20,1415872,0,175
HI,03/31/20,1415872,0,204
HI,03/04/20,1415872,0,0
HI,03/05/20,1415872,0,0
HI,03/06/20,1415872,0,0
HI,03/07/20,1415872,0,1
HI,03/08/20,1415872,0,1
HI,03/09/20,1415872,0,1
HI,04/01/20,1415872,1,224
HI,04/10/20,1415872,6,442
HI,04/11/20,1415872,8,465
HI,04/02/20,1415872,1,256
HI,04/03/20,1415872,3,319
HI,04/04/20,1415872,3,351
HI,04/05/20,1415872,4,371
HI,04/06/20,1415872,5,387
HI,04/07/20,1415872,5,410
HI,04/08/20,1415872,5,410
HI,04/09/20,1415872,6,442
IA,01/22/20,3155070,0,0
IA,01/23/20,3155070,0,0
IA,01/24/20,3155070,0,0
IA,01/25/20,3155070,0,0
IA,01/26/20,3155070,0,0
IA,01/27/20,3155070,0,0
IA,01/28/20,3155070,0,0
IA,01/29/20,3155070,0,0
IA,01/30/20,3155070,0,0
IA,01/31/20,3155070,0,0
IA,02/01/20,3155070,0,0
IA,02/10/20,3155070,0,0
IA,02/11/20,3155070,0,0
IA,02/12/20,3155070,0,0
IA,02/13/20,3155070,0,0
IA,02/14/20,3155070,0,0
IA,02/15/20,3155070,0,0
IA,02/16/20,3155070,0,0
IA,02/17/20,3155070,0,0
IA,02/18/20,3155070,0,0
IA,02/19/20,3155070,0,0
IA,02/02/20,3155070,0,0
IA,02/20/20,3155070,0,0
IA,02/21/20,3155070,0,0
IA,02/22/20,3155070,0,0
IA,02/23/20,3155070,0,0
IA,02/24/20,3155070,0,0
IA,02/25/20,3155070,0,0
IA,02/26/20,3155070,0,0
IA,02/27/20,3155070,0,0
IA,02/28/20,3155070,0,0
IA,02/29/20,3155070,0,0
IA,02/03/20,3155070,0,0
IA,02/04/20,3155070,0,0
IA,02/05/20,3155070,0,0
IA,02/06/20,3155070,0,0
IA,02/07/20,3155070,0,0
IA,02/08/20,3155070,0,0
IA,02/09/20,3155070,0,0
IA,03/01/20,3155070,0,0
IA,03/10/20,3155070,0,8
IA,03/11/20,3155070,0,13
IA,03/12/20,3155070,0,14
IA,03/13/20,3155070,0,17
IA,03/14/20,3155070,0,17
IA,03/15/20,3155070,0,18
IA,03/16/20,3155070,0,23
IA,03/17/20,3155070,0,23
IA,03/18/20,3155070,0,38
IA,03/19/20,3155070,0,44
IA,03/02/20,3155070,0,0
IA,03/20/20,3155070,0,45
IA,03/21/20,3155070,0,69
IA,03/22/20,3155070,0,90
IA,03/23/20,3155070,0,105
IA,03/24/20,3155070,0,124
IA,03/25/20,3155070,1,146
IA,03/26/20,3155070,1,179
IA,03/27/20,3155070,3,235
IA,03/28/20,3155070,3,298
IA,03/29/20,3155070,4,336
IA,03/03/20,3155070,0,0
IA,03/30/20,3155070,6,424
IA,03/31/20,3155070,7,497
IA,03/04/20,3155070,0,0
IA,03/05/20,3155070,0,0
IA,03/06/20,3155070,0,0
IA,03/07/20,3155070,0,0
IA,03/08/20,3155070,0,0
IA,03/09/20,3155070,0,3
IA,04/01/20,3155070,9,547
IA,04/10/20,3155070,31,1388
IA,04/11/20,3155070,34,1510
IA,04/02/20,3155070,11,614
IA,04/03/20,3155070,11,699
IA,04/04/20,3155070,14,787
IA,04/05/20,3155070,18,869
IA,04/06/20,3155070,25,946
IA,04/07/20,3155070,25,1046
IA,04/08/20,3155070,27,1145
IA,04/09/20,3155070,29,1270
ID,01/22/20,1787065,0,0
ID,01/23/20,1787065,0,0
ID,01/24/20,1787065,0,0
ID,01/25/20,1787065,0,0
ID,01/26/20,1787065,0,0
ID,01/27/20,1787065,0,0
ID,01/28/20,1787065,0,0
ID,01/29/20,1787065,0,0
ID,01/30/20,1787065,0,0
ID,01/31/20,1787065,0,0
ID,02/01/20,1787065,0,0
ID,02/10/20,1787065,0,0
ID,02/11/20,1787065,0,0
ID,02/12/20,1787065,0,0
ID,02/13/20,1787065,0,0
ID,02/14/20,1787065,0,0
ID,02/15/20,1787065,0,0
ID,02/16/20,1787065,0,0
ID,02/17/20,1787065,0,0
ID,02/18/20,1787065,0,0
ID,02/19/20,1787065,0,0
ID,02/02/20,1787065,0,0
ID,02/20/20,1787065,0,0
ID,02/21/20,1787065,0,0
ID,02/22/20,1787065,0,0
ID,02/23/20,1787065,0,0
ID,02/24/20,1787065,0,0
ID,02/25/20,1787065,0,0
ID,02/26/20,1787065,0,0
ID,02/27/20,1787065,0,0
ID,02/28/20,1787065,0,0
ID,02/29/20,1787065,0,0
ID,02/03/20,1787065,0,0
ID,02/04/20,1787065,0,0
ID,02/05/20,1787065,0,0
ID,02/06/20,1787065,0,0
ID,02/07/20,1787065,0,0
ID,02/08/20,1787065,0,0
ID,02/09/20,1787065,0,0
ID,03/01/20,1787065,0,0
ID,03/10/20,1787065,0,0
ID,03/11/20,1787065,0,0
ID,03/12/20,1787065,0,0
ID,03/13/20,1787065,0,1
ID,03/14/20,1787065,0,2
ID,03/15/20,1787065,0,4
ID,03/16/20,1787065,0,4
ID,03/17/20,1787065,0,8
ID,03/18/20,1787065,0,9
ID,03/19/20,1787065,0,23
ID,03/02/20,1787065,0,0
ID,03/20/20,1787065,0,36
ID,03/21/20,1787065,0,42
ID,03/22/20,1787065,0,42
ID,03/23/20,1787065,0,68
ID,03/24/20,1787065,0,81
ID,03/25/20,1787065,0,91
ID,03/26/20,1787065,3,146
ID,03/27/20,1787065,3,205
ID,03/28/20,1787065,4,234
ID,03/29/20,1787065,5,281
ID,03/03/20,1787065,0,0
ID,03/30/20,1787065,6,340
ID,03/31/20,1787065,8,515
ID,03/04/20,1787065,0,0
ID,03/05/20,1787065,0,0
ID,03/06/20,1787065,0,0
ID,03/07/20,1787065,0,0
ID,03/08/20,1787065,0,0
ID,03/09/20,1787065,0,0
ID,04/01/20,1787065,9,566
ID,04/10/20,1787065,24,1354
ID,04/11/20,1787065,25,1396
ID,04/02/20,1787065,9,776
ID,04/03/20,1787065,9,891
ID,04/04/20,1787065,10,1022
ID,04/05/20,1787065,10,1078
ID,04/06/20,1787065,10,1101
ID,04/07/20,1787065,13,1170
ID,04/08/20,1787065,15,1210
ID,04/09/20,1787065,18,1232
IL,01/22/20,12671821,0,0
IL,01/23/20,12671821,0,0
IL,01/24/20,12671821,0,1
IL,01/25/20,12671821,0,1
IL,01/26/20,12671821,0,1
IL,01/27/20,12671821,0,1
IL,01/28/20,12671821,0,1
IL,01/29/20,12671821,0,1
IL,01/30/20,12671821,0,1
IL,01/31/20,12671821,0,2
IL,02/01/20,12671821,0,2
IL,02/10/20,12671821,0,2
IL,02/11/20,12671821,0,2
IL,02/12/20,12671821,0,2
IL,02/13/20,12671821,0,2
IL,02/14/20,12671821,0,2
IL,02/15/20,12671821,0,2
IL,02/16/20,12671821,0,2
IL,02/17/20,12671821,0,2
IL,02/18/20,12671821,0,2
IL,02/19/20,12671821,0,2
IL,02/02/20,12671821,0,2
IL,02/20/20,12671821,0,2
IL,02/21/20,12671821,0,2
IL,02/22/20,12671821,0,2
IL,02/23/20,12671821,0,2
IL,02/24/20,12671821,0,2
IL,02/25/20,12671821,0,2
IL,02/26/20,12671821,0,2
IL,02/27/20,12671821,0,2
IL,02/28/20,12671821,0,2
IL,02/29/20,12671821,0,2
IL,02/03/20,12671821,0,2
IL,02/04/20,12671821,0,2
IL,02/05/20,12671821,0,2
IL,02/06/20,12671821,0,2
IL,02/07/20,12671821,0,2
IL,02/08/20,12671821,0,2
IL,02/09/20,12671821,0,2
IL,03/01/20,12671821,0,3
IL,03/10/20,12671821,0,12
IL,03/11/20,12671821,0,25
IL,03/12/20,12671821,0,32
IL,03/13/20,12671821,0,46
IL,03/14/20,12671821,0,64
IL,03/15/20,12671821,0,66
IL,03/16/20,12671821,0,83
IL,03/17/20,12671821,1,161
IL,03/18/20,12671821,1,272
IL,03/19/20,12671821,4,422
IL,03/02/20,12671821,0,4
IL,03/20/20,12671821,5,585
IL,03/21/20,12671821,6,753
IL,03/22/20,12671821,9,1049
IL,03/23/20,12671821,12,1285
IL,03/24/20,12671821,16,1537
IL,03/25/20,12671821,19,1865
IL,03/26/20,12671821,26,2538
IL,03/27/20,12671821,34,3024
IL,03/28/20,12671821,47,3491
IL,03/29/20,12671821,66,4596
IL,03/03/20,12671821,0,4
IL,03/30/20,12671821,73,5056
IL,03/31/20,12671821,99,5994
IL,03/04/20,12671821,0,4
IL,03/05/20,12671821,0,5
IL,03/06/20,12671821,0,5
IL,03/07/20,12671821,0,6
IL,03/08/20,12671821,0,7
IL,03/09/20,12671821,0,7
IL,04/01/20,12671821,141,6980
IL,04/10/20,12671821,597,17887
IL,04/11/20,12671821,677,19180
IL,04/02/20,12671821,163,7695
IL,04/03/20,12671821,210,8904
IL,04/04/20,12671821,244,10357
IL,04/05/20,12671821,274,11259
IL,04/06/20,12671821,307,12262
IL,04/07/20,12671821,308,12271
IL,04/08/20,12671821,462,15078
IL,04/09/20,12671821,462,15079
IN,01/22/20,6732219,0,0
IN,01/23/20,6732219,0,0
IN,01/24/20,6732219,0,0
IN,01/25/20,6732219,0,0
IN,01/26/20,6732219,0,0
IN,01/27/20,6732219,0,0
IN,01/28/20,6732219,0,0
IN,01/29/20,6732219,0,0
IN,01/30/20,6732219,0,0
IN,01/31/20,6732219,0,0
IN,02/01/20,6732219,0,0
IN,02/10/20,6732219,0,0
IN,02/11/20,6732219,0,0
IN,02/12/20,6732219,0,0
IN,02/13/20,6732219,0,0
IN,02/14/20,6732219,0,0
IN,02/15/20,6732219,0,0
IN,02/16/20,6732219,0,0
IN,02/17/20,6732219,0,0
IN,02/18/20,6732219,0,0
IN,02/19/20,6732219,0,0
IN,02/02/20,6732219,0,0
IN,02/20/20,6732219,0,0
IN,02/21/20,6732219,0,0
IN,02/22/20,6732219,0,0
IN,02/23/20,6732219,0,0
IN,02/24/20,6732219,0,0
IN,02/25/20,6732219,0,0
IN,02/26/20,6732219,0,0
IN,02/27/20,6732219,0,0
IN,02/28/20,6732219,0,0
IN,02/29/20,6732219,0,0
IN,02/03/20,6732219,0,0
IN,02/04/20,6732219,0,0
IN,02/05/20,6732219,0,0
IN,02/06/20,6732219,0,0
IN,02/07/20,6732219,0,0
IN,02/08/20,6732219,0,0
IN,02/09/20,6732219,0,0
IN,03/01/20,6732219,0,0
IN,03/10/20,6732219,0,6
IN,03/11/20,6732219,0,11
IN,03/12/20,6732219,0,13
IN,03/13/20,6732219,0,13
IN,03/14/20,6732219,0,16
IN,03/15/20,6732219,0,20
IN,03/16/20,6732219,1,25
IN,03/17/20,6732219,2,30
IN,03/18/20,6732219,2,38
IN,03/19/20,6732219,2,60
IN,03/02/20,6732219,0,0
IN,03/20/20,6732219,3,86
IN,03/21/20,6732219,4,128
IN,03/22/20,6732219,6,204
IN,03/23/20,6732219,7,270
IN,03/24/20,6732219,12,368
IN,03/25/20,6732219,14,477
IN,03/26/20,6732219,17,645
IN,03/27/20,6732219,25,979
IN,03/28/20,6732219,31,1233
IN,03/29/20,6732219,32,1513
IN,03/03/20,6732219,0,0
IN,03/30/20,6732219,35,1786
IN,03/31/20,6732219,49,2158
IN,03/04/20,6732219,0,0
IN,03/05/20,6732219,0,0
IN,03/06/20,6732219,0,1
IN,03/07/20,6732219,0,1
IN,03/08/20,6732219,0,2
IN,03/09/20,6732219,0,3
IN,04/01/20,6732219,65,2564
IN,04/10/20,6732219,300,6907
IN,04/11/20,6732219,330,7435
IN,04/02/20,6732219,78,3038
IN,04/03/20,6732219,102,3437
IN,04/04/20,6732219,116,3953
IN,04/05/20,6732219,127,4411
IN,04/06/20,6732219,143,4956
IN,04/07/20,6732219,173,5510
IN,04/08/20,6732219,203,5943
IN,04/09/20,6732219,245,6351
KS,01/22/20,2913314,0,0
KS,01/23/20,2913314,0,0
KS,01/24/20,2913314,0,0
KS,01/25/20,2913314,0,0
KS,01/26/20,2913314,0,0
KS,01/27/20,2913314,0,0
KS,01/28/20,2913314,0,0
KS,01/29/20,2913314,0,0
KS,01/30/20,2913314,0,0
KS,01/31/20,2913314,0,0
KS,02/01/20,2913314,0,0
KS,02/10/20,2913314,0,0
KS,02/11/20,2913314,0,0
KS,02/12/20,2913314,0,0
KS,02/13/20,2913314,0,0
KS,02/14/20,2913314,0,0
KS,02/15/20,2913314,0,0
KS,02/16/20,2913314,0,0
KS,02/17/20,2913314,0,0
KS,02/18/20,2913314,0,0
KS,02/19/20,2913314,0,0
KS,02/02/20,2913314,0,0
KS,02/20/20,2913314,0,0
KS,02/21/20,2913314,0,0
KS,02/22/20,2913314,0,0
KS,02/23/20,2913314,0,0
KS,02/24/20,2913314,0,0
KS,02/25/20,2913314,0,0
KS,02/26/20,2913314,0,0
KS,02/27/20,2913314,0,0
KS,02/28/20,2913314,0,0
KS,02/29/20,2913314,0,0
KS,02/03/20,2913314,0,0
KS,02/04/20,2913314,0,0
KS,02/05/20,2913314,0,0
KS,02/06/20,2913314,0,0
KS,02/07/20,2913314,0,0
KS,02/08/20,2913314,0,0
KS,02/09/20,2913314,0,0
KS,03/01/20,2913314,0,0
KS,03/10/20,2913314,0,1
KS,03/11/20,2913314,0,1
KS,03/12/20,2913314,0,4
KS,03/13/20,2913314,1,6
KS,03/14/20,2913314,1,8
KS,03/15/20,2913314,1,8
KS,03/16/20,2913314,1,11
KS,03/17/20,2913314,1,18
KS,03/18/20,2913314,1,22
KS,03/19/20,2913314,1,35
KS,03/02/20,2913314,0,0
KS,03/20/20,2913314,1,48
KS,03/21/20,2913314,2,57
KS,03/22/20,2913314,2,65
KS,03/23/20,2913314,2,84
KS,03/24/20,2913314,2,100
KS,03/25/20,2913314,3,134
KS,03/26/20,2913314,3,172
KS,03/27/20,2913314,4,206
KS,03/28/20,2913314,4,266
KS,03/29/20,2913314,7,330
KS,03/03/20,2913314,0,0
KS,03/30/20,2913314,8,372
KS,03/31/20,2913314,9,434
KS,03/04/20,2913314,0,0
KS,03/05/20,2913314,0,0
KS,03/06/20,2913314,0,0
KS,03/07/20,2913314,0,0
KS,03/08/20,2913314,0,1
KS,03/09/20,2913314,0,1
KS,04/01/20,2913314,10,485
KS,04/10/20,2913314,42,1117
KS,04/11/20,2913314,55,1275
KS,04/02/20,2913314,12,553
KS,04/03/20,2913314,18,629
KS,04/04/20,2913314,21,698
KS,04/05/20,2913314,22,751
KS,04/06/20,2913314,25,849
KS,04/07/20,2913314,29,912
KS,04/08/20,2913314,34,1046
KS,04/09/20,2913314,42,1116
KY,01/22/20,4467673,0,0
KY,01/23/20,4467673,0,0
KY,01/24/20,4467673,0,0
KY,01/25/20,4467673,0,0
KY,01/26/20,4467673,0,0
KY,01/27/20,4467673,0,0
KY,01/28/20,4467673,0,0
KY,01/29/20,4467673,0,0
KY,01/30/20,4467673,0,0
KY,01/31/20,4467673,0,0
KY,02/01/20,4467673,0,0
KY,02/10/20,4467673,0,0
KY,02/11/20,4467673,0,0
KY,02/12/20,4467673,0,0
KY,02/13/20,4467673,0,0
KY,02/14/20,4467673,0,0
KY,02/15/20,4467673,0,0
KY,02/16/20,4467673,0,0
KY,02/17/20,4467673,0,0
KY,02/18/20,4467673,0,0
KY,02/19/20,4467673,0,0
KY,02/02/20,4467673,0,0
KY,02/20/20,4467673,0,0
KY,02/21/20,4467673,0,0
KY,02/22/20,4467673,0,0
KY,02/23/20,4467673,0,0
KY,02/24/20,4467673,0,0
KY,02/25/20,4467673,0,0
KY,02/26/20,4467673,0,0
KY,02/27/20,4467673,0,0
KY,02/28/20,4467673,0,0
KY,02/29/20,4467673,0,0
KY,02/03/20,4467673,0,0
KY,02/04/20,4467673,0,0
KY,02/05/20,4467673,0,0
KY,02/06/20,4467673,0,0
KY,02/07/20,4467673,0,0
KY,02/08/20,4467673,0,0
KY,02/09/20,4467673,0,0
KY,03/01/20,4467673,0,0
KY,03/10/20,4467673,0,5
KY,03/11/20,4467673,0,8
KY,03/12/20,4467673,0,10
KY,03/13/20,4467673,0,14
KY,03/14/20,4467673,0,16
KY,03/15/20,4467673,0,18
KY,03/16/20,4467673,1,21
KY,03/17/20,4467673,1,26
KY,03/18/20,4467673,1,28
KY,03/19/20,4467673,2,50
KY,03/02/20,4467673,0,0
KY,03/20/20,4467673,2,64
KY,03/21/20,4467673,3,87
KY,03/22/20,4467673,3,103
KY,03/23/20,4467673,4,123
KY,03/24/20,4467673,4,162
KY,03/25/20,4467673,5,197
KY,03/26/20,4467673,5,247
KY,03/27/20,4467673,7,301
KY,03/28/20,4467673,9,380
KY,03/29/20,4467673,9,438
KY,03/03/20,4467673,0,0
KY,03/30/20,4467673,11,479
KY,03/31/20,4467673,11,628
KY,03/04/20,4467673,0,0
KY,03/05/20,4467673,0,0
KY,03/06/20,4467673,0,1
KY,03/07/20,4467673,0,1
KY,03/08/20,4467673,0,1
KY,03/09/20,4467673,0,4
KY,04/01/20,4467673,18,632
KY,04/10/20,4467673,90,1693
KY,04/11/20,4467673,90,1693
KY,04/02/20,4467673,31,770
KY,04/03/20,4467673,34,770
KY,04/04/20,4467673,40,917
KY,04/05/20,4467673,45,955
KY,04/06/20,4467673,45,955
KY,04/07/20,4467673,65,1149
KY,04/08/20,4467673,65,1149
KY,04/09/20,4467673,73,1341
LA,01/22/20,4648794,0,0
LA,01/23/20,4648794,0,0
LA,01/24/20,4648794,0,0
LA,01/25/20,4648794,0,0
LA,01/26/20,4648794,0,0
LA,01/27/20,4648794,0,0
LA,01/28/20,4648794,0,0
LA,01/29/20,4648794,0,0
LA,01/30/20,4648794,0,0
LA,01/31/20,4648794,0,0
LA,02/01/20,4648794,0,0
LA,02/10/20,4648794,0,0
LA,02/11/20,4648794,0,0
LA,02/12/20,4648794,0,0
LA,02/13/20,4648794,0,0
LA,02/14/20,4648794,0,0
LA,02/15/20,4648794,0,0
LA,02/16/20,4648794,0,0
LA,02/17/20,4648794,0,0
LA,02/18/20,4648794,0,0
LA,02/19/20,4648794,0,0
LA,02/02/20,4648794,0,0
LA,02/20/20,4648794,0,0
LA,02/21/20,4648794,0,0
LA,02/22/20,4648794,0,0
LA,02/23/20,4648794,0,0
LA,02/24/20,4648794,0,0
LA,02/25/20,4648794,0,0
LA,02/26/20,4648794,0,0
LA,02/27/20,4648794,0,0
LA,02/28/20,4648794,0,0
LA,02/29/20,4648794,0,0
LA,02/03/20,4648794,0,0
LA,02/04/20,4648794,0,0
LA,02/05/20,4648794,0,0
LA,02/06/20,4648794,0,0
LA,02/07/20,4648794,0,0
LA,02/08/20,4648794,0,0
LA,02/09/20,4648794,0,0
LA,03/01/20,4648794,0,0
LA,03/10/20,4648794,0,0
LA,03/11/20,4648794,0,5
LA,03/12/20,4648794,0,19
LA,03/13/20,4648794,0,29
LA,03/14/20,4648794,1,77
LA,03/15/20,4648794,2,87
LA,03/16/20,4648794,3,115
LA,03/17/20,4648794,4,196
LA,03/18/20,4648794,6,257
LA,03/19/20,4648794,10,392
LA,03/02/20,4648794,0,0
LA,03/20/20,4648794,14,537
LA,03/21/20,4648794,20,763
LA,03/22/20,4648794,20,837
LA,03/23/20,4648794,35,1172
LA,03/24/20,4648794,46,1388
LA,03/25/20,4648794,65,1795
LA,03/26/20,4648794,83,2304
LA,03/27/20,4648794,119,2744
LA,03/28/20,4648794,137,3315
LA,03/29/20,4648794,151,3540
LA,03/03/20,4648794,0,0
LA,03/30/20,4648794,185,4025
LA,03/31/20,4648794,239,5237
LA,03/04/20,4648794,0,0
LA,03/05/20,4648794,0,0
LA,03/06/20,4648794,0,0
LA,03/07/20,4648794,0,0
LA,03/08/20,4648794,0,0
LA,03/09/20,4648794,0,0
LA,04/01/20,4648794,273,6424
LA,04/10/20,4648794,755,19253
LA,04/11/20,4648794,806,20014
LA,04/02/20,4648794,310,9149
LA,04/03/20,4648794,370,10297
LA,04/04/20,4648794,409,12496
LA,04/05/20,4648794,477,13010
LA,04/06/20,4648794,512,14867
LA,04/07/20,4648794,582,16284
LA,04/08/20,4648794,652,17030
LA,04/09/20,4648794,702,18283
MA,01/22/20,6892503,0,0
MA,01/23/20,6892503,0,0
MA,01/24/20,6892503,0,0
MA,01/25/20,6892503,0,0
MA,01/26/20,6892503,0,0
MA,01/27/20,6892503,0,0
MA,01/28/20,6892503,0,0
MA,01/29/20,6892503,0,0
MA,01/30/20,6892503,0,0
MA,01/31/20,6892503,0,0
MA,02/01/20,6892503,0,1
MA,02/10/20,6892503,0,1
MA,02/11/20,6892503,0,1
MA,02/12/20,6892503,0,1
MA,02/13/20,6892503,0,1
MA,02/14/20,6892503,0,1
MA,02/15/20,6892503,0,1
MA,02/16/20,6892503,0,1
MA,02/17/20,6892503,0,1
MA,02/18/20,6892503,0,1
MA,02/19/20,6892503,0,1
MA,02/02/20,6892503,0,1
MA,02/20/20,6892503,0,1
MA,02/21/20,6892503,0,1
MA,02/22/20,6892503,0,1
MA,02/23/20,6892503,0,1
MA,02/24/20,6892503,0,1
MA,02/25/20,6892503,0,1
MA,02/26/20,6892503,0,1
MA,02/27/20,6892503,0,1
MA,02/28/20,6892503,0,1
MA,02/29/20,6892503,0,1
MA,02/03/20,6892503,0,1
MA,02/04/20,6892503,0,1
MA,02/05/20,6892503,0,1
MA,02/06/20,6892503,0,1
MA,02/07/20,6892503,0,1
MA,02/08/20,6892503,0,1
MA,02/09/20,6892503,0,1
MA,03/01/20,6892503,0,1
MA,03/10/20,6892503,0,41
MA,03/11/20,6892503,0,92
MA,03/12/20,6892503,0,107
MA,03/13/20,6892503,0,123
MA,03/14/20,6892503,0,138
MA,03/15/20,6892503,0,138
MA,03/16/20,6892503,0,187
MA,03/17/20,6892503,0,217
MA,03/18/20,6892503,0,252
MA,03/19/20,6892503,0,328
MA,03/02/20,6892503,0,1
MA,03/20/20,6892503,1,413
MA,03/21/20,6892503,1,523
MA,03/22/20,6892503,5,640
MA,03/23/20,6892503,9,777
MA,03/24/20,6892503,11,1159
MA,03/25/20,6892503,15,1838
MA,03/26/20,6892503,25,2417
MA,03/27/20,6892503,35,3240
MA,03/28/20,6892503,44,4257
MA,03/29/20,6892503,48,4955
MA,03/03/20,6892503,0,2
MA,03/30/20,6892503,56,5752
MA,03/31/20,6892503,89,6620
MA,03/04/20,6892503,0,2
MA,03/05/20,6892503,0,2
MA,03/06/20,6892503,0,6
MA,03/07/20,6892503,0,6
MA,03/08/20,6892503,0,22
MA,03/09/20,6892503,0,22
MA,04/01/20,6892503,122,7738
MA,04/10/20,6892503,599,20974
MA,04/11/20,6892503,686,22860
MA,04/02/20,6892503,154,8966
MA,04/03/20,6892503,192,10402
MA,04/04/20,6892503,216,11736
MA,04/05/20,6892503,231,12500
MA,04/06/20,6892503,260,13837
MA,04/07/20,6892503,356,15202
MA,04/08/20,6892503,433,16790
MA,04/09/20,6892503,503,18941
MD,01/22/20,6045680,0,0
MD,01/23/20,6045680,0,0
MD,01/24/20,6045680,0,0
MD,01/25/20,6045680,0,0
MD,01/26/20,6045680,0,0
MD,01/27/20,6045680,0,0
MD,01/28/20,6045680,0,0
MD,01/29/20,6045680,0,0
MD,01/30/20,6045680,0,0
MD,01/31/20,6045680,0,0
MD,02/01/20,6045680,0,0
MD,02/10/20,6045680,0,0
MD,02/11/20,6045680,0,0
MD,02/12/20,6045680,0,0
MD,02/13/20,6045680,0,0
MD,02/14/20,6045680,0,0
MD,02/15/20,6045680,0,0
MD,02/16/20,6045680,0,0
MD,02/17/20,6045680,0,0
MD,02/18/20,6045680,0,0
